res_id,page,name,review page,review,rating,id,comment,helpful,arriving time,review time
18,1, NOX - Dine in the Dark,90.0,the food definitely worth price it precooked microwaved an important information this restaurant serve tap water that tells sense hospitality the experience eating dark interesting staff upstairs friendly overall disappointing experience i extremely surprised number rave reviews restaurant i would definitely recommend place,1,Nathalie C,5,3,Jun-16,28-Jun-16
18,1, NOX - Dine in the Dark,90.0,we arrived full anticipation novel idea it great we guided stairs zee blind waiter brought us table chairs feel sitting on then felt around table find cutlery water glass importantly edge table foods served wooden platter 4 bowls starting 6 clock worked way around clockwise mostly bringing bowl close mouths managed drop one piece each the food chopped would fit fork spoon knives needed was interesting find wine glass put somewhere relative cutlery remembered clock at pouring water interesting put fingers top glass wet stop can t tell glass near empty drink it some people handle dark leave good i pleased get back light 2 hours we guess we d eaten got 10 14 host pretty impressed didn t pick duck highly recommend provide experience live dark world overall great experience pricey good great food staff excellent adding atmosphere,4,IrishAustralianSusan,146,59,Jun-16,26-Jun-16
18,1, NOX - Dine in the Dark,90.0,dined last night whole experience excellent one i would recommend anyone try the food tasty nothing outrageous makes whole experience bit relaxing only gripe entire meal including drinks cost 300 sd felt expensive given entire dining experience lasted hour effectively food 3 course meal to get value money i would expect either higher quality food longer experience all though throughly enjoyable night great service would recommend everyone try it,4,jonathanbM515UN,52,25,Jun-16,23-Jun-16
18,1, NOX - Dine in the Dark,90.0,my husband i came whim short stay singapore experience we ve loved sharing others ever since we greeted bar lounge area given delicious sampler well drink menu select pairings dinner the concept explained us servers blind severely visually impaired given key locker relieve us light producing objects we introduced waiter walked stairs the food delicious it essentially 12 mini dishes 4 course sensory adventure try figure eating save best parts last it forces mindful eating small plates still fill up even drink pairings unique matched food well at end debriefing see accurate taste buds were they also conscious dietary preferences change menu every 5 weeks keep coming back test skills culinary expert we would highly recommend,5,adunn25,6,20,May-16,15-Jun-16
18,1, NOX - Dine in the Dark,90.0,my husband took birthday dinner it amazing unique experience do afraid trying it senses adjust pretty fast incredible whole meal without knowing eating i loved trying guess eating husband i think great bring significant share something different interesting together the food pretty tasty,5,ve_blur,26,14,Jun-16,14-Jun-16
31,2, My Awesome Cafe,84.0,i love salads awesome salad best value flavour can t say half avocado protein i enjoy latte cappuccino bit bitter side taste nevertheless i love laid back atmosphere decor aesop products restroom nice touch if regular remember like order always greet smile,5,ve_blur,26,14,Jun-16,14-Jun-16
18,1, NOX - Dine in the Dark,90.0,came friend s birthday dinner disappointed we greeted friendly australian guy briefed us food drink expected as reviews list pros cons following meal had pros friendly greetings round waiter provided great service a visually impaired gentleman called zee all food boneless served bowls easy scoop from need cut anything my 3 friends i chose drinks pairing went well food the wait staff enquire allergies food issues prior meal you totally reliant smell taste appetiser onwards the debrief session dinner interesting meal itself trying figure aromas tastes the menu changes every 4 6 weeks going get food space visits as dark really blind date pun intended going significant if going group reliant conversation best go chatty friends family colleagues employment opportunities visually impaired mentioned another reviewer cons personal thing i fan foie gras didn t realise served afterwards unfortunately social media junkies guests allowed bring phone table forget taking food photos in debrief session taking photos food photos also allowed lol price bit high side as dining room upstairs bathroom downstairs may headache less mobile all all i would happily i never dined dark prior this the ambience seemed good groups luckily noisy though felt like many people there,4,freshprinceofburwood,50,72,May-16,13-Jun-16
18,1, NOX - Dine in the Dark,90.0,great experience teenagers they raise heads talk parents feel things around moment fun time,5,XHelent,3,1,Jun-16,7-Jun-16
18,1, NOX - Dine in the Dark,90.0,was treated venue birthday boy exciting they start drinks await briefing explain go dinner you led upstairs restaurant totally dark like can t see hands kind dark your meal begins wow added sense able see kick in i somehow appreciated taste food usual after dinner brought back debrief show pictures meal interesting see recall moments meal thing i also like restaurant supports employment visually impaired whole lot awesome,5,adrian_dunstan,10,3,Nov-15,2-Jun-16
18,1, NOX - Dine in the Dark,90.0,the problem concept restaurant concept once it left food quite average,2,SingExpert,78,46,Mar-16,2-Jun-16
18,1, NOX - Dine in the Dark,91.0,i brought wife nox dinner valentine s day one best dining experience had the experience dining total darkness mind blowing special also allow pay attention taste food instead visual aspect good the attentiveness service service crew especially main server dark room sorry forgot name excellent he constantly checking everything ok whether freak dining dark whether food liking etc this place i definitely return,4,AndySeng,28,6,Feb-16,2-Jun-16
18,1, NOX - Dine in the Dark,91.0,the concept dining total darkness around number years first time i purposely look representative menu on line i wanted challenge taste identification yes totally dark dining area although entry restaurant normally lit bar lounge area there storage lockers cell phone watch light emitting gadget spoil atmosphere waiters blind visually impaired use system clicks whistles keep other s way the food good normal restaurant would considered upscale simply food quality what made difficult identify dish fact portion complete plate one item may meat potato grain sauce one plate three courses four plates course lot food several items dish difficult sort tastes i quickly found using fingers touch food improved ability discern texture shape consistency dishes in fact eating hands easier trying get food fork spoon imagine blind person keep expected eating habits eating hands would much easier when eating finished back lounge area given little written test see remembered could identify then presented menu compare i thought i d pretty good figuring food alas i less 50 correct popcorn ice cream really if least bit adventurous fun off beaten path experience btw meal adjusted food allergy specification,4,Daniel C,21,7,Apr-16,2-Jun-16
18,1, NOX - Dine in the Dark,91.0,this first dinning dark experience unique i say i like much i come again experience i recommend atleast experience,4,HerrSuman,171,63,Mar-16,1-Jun-16
18,1, NOX - Dine in the Dark,91.0,have got nothing great things say the staff friendly welcoming explain concept everything you we two guides incredibly helpful the food great tastes amazing we pairing cocktails also must do just come unique experience it disappoint you,5,Ian G,62,43,May-16,31-May-16
18,1, NOX - Dine in the Dark,91.0,what unique experience anyone visits singapore definitely check nox i want describe everything i want experience i say best food best drinks best service and accommodating multiple food sensitivities will definitely going again,5,sheena294,3,2,May-16,30-May-16
18,1, NOX - Dine in the Dark,91.0,its whole new experience goes back basic dining glorious food without wasting minutes snapchat take pictures i impressed service standard becos comfortable sets mood meal restaurants pushy may appear stressing times wont find here food wise excellent becos u wont know prior let know dietary requirements reception,5,kiingderek,105,97,May-16,30-May-16
18,1, NOX - Dine in the Dark,91.0,this incredible experience eat compete darkness see anything you guided thru three course meal course consisting 4 dishes your senses heightened food delicious i able match dishes cocktail list divine our waiter rohammad incredible,5,1976Coops,62,12,May-16,30-May-16
18,1, NOX - Dine in the Dark,91.0,nice concept amazing world experience it s kinda awakens senses paying attention food eating distractions menu varieties meat options covered almost everything i wanted taste european restaurant staff really friendly courteous a little bit expensive side though should visit different dining experience,4,MamataHooli,58,24,May-16,28-May-16
18,1, NOX - Dine in the Dark,92.0,the experience totally different unlike dinner outings to see food really heightens taste by itself food also good calibre since going 2 nights ago i already urged many friends go,4,Kitty4433,35,10,May-16,27-May-16
18,1, NOX - Dine in the Dark,92.0,we bit worried experience might bit disney expense food fantastic beautiful dishes plenty food system well explained we seated next group unfortunately dish ahead us voiced ideas dishes bit loudly spoiled guessing bit but asked could speak bit quietly graciously switched another language we took wine matching pleased did our small criticism would felt bit rushed would better longer pauses courses recommend experience food,4,Mel H,62,31,May-16,22-May-16
18,1, NOX - Dine in the Dark,92.0,greeted lovely aussie staff canapés relaxed bar led staff dark room enjoy lovely 12 course meal staff visually handicap professional help us feel calm dark interesting experience made take eyesight granted good yummy highly recommended,5,leev323,51,21,May-16,20-May-16
18,1, NOX - Dine in the Dark,92.0,having heard seen great reviews i knew i come nox disappoint when walked premises warmly welcome chill bar briefed procedures expect please pay attention briefing exactly happen lose vision good great food fantastic they served 4 small sampler portions need eat clockwise directions a good tip bring bowl directly mouth rather trying pick food bowl food drops idea went wearing black another tip case idea food actually drops you least black shirt disguise food stain marks walk back bright side,5,TanKokTong,83,29,May-16,16-May-16
18,1, NOX - Dine in the Dark,92.0,this must experience yes cheap 3 courses 4 dishes course appetiser 3 cocktails i think good value money i paid 162 including tip tax the service excellent everyone encountered especially waiter zee attentive took great care us the food delicious variety flavours fun trying guess eating it also nice leave phones behind real conversation probably place first date important business meeting great friends couples colleagues want try somewhere bit different go open mind tell dietary needs including things really like able decide seated want eat something put mouth anyway it fun afterwards finding dishes although one something i always said i would never eat moral reasons i even think tell before and i enjoyed it oops everyone try least once unless afraid dark fussy food would wasted you thanks nox zee,5,LoveTravelMustTravel,87,112,May-16,15-May-16
18,1, NOX - Dine in the Dark,92.0,we group 5 go us first dinner dark the experience absolutely fantastic lot fun the service great from beginning end well taken care of food good i find food especially amazing but colleagues did however experience people great i easily recommend place good experience team building,4,Tempura2015,17,2,May-16,13-May-16
18,1, NOX - Dine in the Dark,93.0,cannot recommend highly enough moment walk door minute leave well taken care every aspect experience food excellent i think made waiters humbling experience,5,Melanie P,3,5,May-16,11-May-16
18,1, NOX - Dine in the Dark,93.0,first time dine dark i ve seen concept restaurant country enjoying food complete dark this high end version good things mobiles lights allowed dining area actually get joy conversation back could hold partner s hand eating another fun guess ingredients interesting event every 6 weeks whole menus change 4 appetizers 4 mains 4 deserts overall good i especially love appetizers deserts downside well it pricy almost 200 person dinner relatively short 50 mins waiting 1hr dining but like firework short strong d no dining photos suggestion drinks totally personal choice cocktail drinker enjoy waiting hall matching wine pretty goo cocktails me and cocktails way better see them,4,serinak2014,42,15,May-16,9-May-16
18,1, NOX - Dine in the Dark,93.0,i thought fun eat dark until actually guided total dark room slowly lights out i immediately felt cautious excited time then came appetizer main desert the first bite quite bit challenging get used quickly but best part anticipation because didnt know would come next would taste me friends quickly change guesses enjoying meal it overall exciting experience indeed,5,summerlilybee,40,15,May-16,6-May-16
18,1, NOX - Dine in the Dark,93.0,we already recommended amazing experience place several fellow travellers whilst we ve singapore borneo bali from moment walk door moment leave truly enjoyable assault senses the staff friendly welcoming and look step journey my advice try yourself you disappointed xxx,5,700lynnp,34,17,May-16,6-May-16
18,1, NOX - Dine in the Dark,93.0,nice food great experience no usage mobile devices much part usual dining nowadays dining total darkness relying mainly feel taste bud conversation involves mainly exchanging guess food coordination start oir cutleries food good served nice gentleman ensures comfy throughout meal well you get know ate meal,4,enimsajmil76,104,45,Apr-16,5-May-16
18,1, NOX - Dine in the Dark,93.0,unusual dining experience gets different form communication coordination friends it quite daunting first pitch dark you may wonder would break wine glass leave food unfinished etc worries fine food pretty good show photos food done just know show photos dont know if your eyes are open pictures it dark idea eyes open really just try it,4,gnowkeenz,83,77,Apr-16,5-May-16
18,1, NOX - Dine in the Dark,93.0,this rest experience however mixing rich foods me plus i quite like see i m eating the experience good glad i it but i go again,3,CRYSTAL79,143,84,May-16,4-May-16
36,2, Melt Cafe,47.0,we went along children town guest the food deletion good the service excellent the negative comment i booked based fact advised play room kids which face painter balloon making table colouring in better nothing advised however kids still entertained food great complain would go back recommend we sat inside outside area there also slightly enclosed area bigger group it would idea book side,4,CRYSTAL79,143,84,May-16,4-May-16
18,1, NOX - Dine in the Dark,93.0,a unique insight world blindness food quality good service it really fascinating trying guess ingredients experience disorientation comes able see very well done service good too front house restaurant the pre dinner cocktails excellent if i critical i would highlight 1 wine pairing i thought overpriced quality quantity wine served really add anything meal next time i would avoid wine 2 portions also slightly small side 3 i surprised coffee tea offered end meal 4 atmosphere restaurant slightly spoiled noisy table nearby would good staff asked guests keep voices down especially given amplification senses cannot see overall though great experience highly recommended,4,John S,35,13,May-16,3-May-16
18,1, NOX - Dine in the Dark,94.0,the idea behind restaurant great service perfect the restaurant priced though food average nothing special price expensive we spent two persons almost 300sgd we three courses two wine each,3,Leif B,5,4,May-16,2-May-16
18,1, NOX - Dine in the Dark,94.0,a novelty sure we thoroughly enjoyed super friendly staff including rohmat visually impaired water engaging delightful guide experience four dishes course provided welcome variety chance compare notes we vegetarian happy both eating it revealed later would again yes,5,Gringofarang,13,9,Apr-16,30-Apr-16
18,1, NOX - Dine in the Dark,94.0,i cannot remember i heard nox must years back i remember place i must visit i extremely interested unique concept dining total darkness so years procrastination i finally made reservation online 4 adults course without first checking prices quite clear website online reservation system easy breeze i select date time preference list there s particular comments food preference i d like chef know of so i listed nuggets info beef two friends non spicy food ladies raw food closer date i also received follow phone call confirm reservation also confirm food preference i ve listed online reservation i love follow service before heading restaurant i quick reading expect unique dining experience i read service hosts visually impaired blind dining area pitch black diners advised wear flat shoes etc a good point note would probably diners avoid wearing white it helps clumsy messy eaters like i tend drop bits pieces food hahaha upon reaching restaurant prominently located group friends i seated sofa lounge area order drinks chit chat first they also provide lockers diners advised keep belongings bags mobile phones inside the drinks menu includes cocktail mocktail reds whites beer also non alcoholic drinks sodas still sparking water note choose drinks brought turn comes enjoy dinner they ll also take opportunity review food preference case there s something missed out i would say that s attentive part we also briefed process expect later ate appetizer chat little more we re good go oh might want head washroom heading second level meal otherwise gonna bit hassle since get service host navigate complete darkness ground floor washroom located z assigned service host introduced asked put right hand shoulder person infront us up go second level dining halls located i like stairway gradually transit vision low light darkness least little bit chance adjust sight mindset when got point complete darkness rely trust open ears really listen senses heightened compensate loss sight we could somehow feel there s walls pillars around something close navigating way z leading us he careful attentive give instructions directions like example we re going round bend we re approaching curtain he ll give us heads first we could feel navigating tables course hear chatterings happy diners well finally came stop table located we seated i like z greeted us remembered us names the fork spoon located right hand side empty glass infront utensils z also explained us dishes come we ll work way 6pm direction 9pm followed 12 finally 3 it s basically clockwise direction while waiting food beside sound chatterings diners i could hear sounds whistling shushing etc i supposed ways service hosts communicate other looking ceiling i also saw tiny red colored lights i believe must infrared cameras i like restaurant responsible also install cameras case safety issues my friend also asked funny question whether eyes closed open throughout experience also joked would perfect place blind date pun intended our first dish came z would call names individually make known he s coming around serve food reaction keep still case knock plates cause knock us the food delicious we lot fun trying guess food commenting favorite dishes there one point z dropped one dishes clearing plates almost instantly heard another voice another service host coming around help clear up z colleague also apologized profusely totally fine that we never expected perfect service human err since z relatively new job thought already performed really well servicing us that bit mistake i mention made mistake i realized dining experience taught something important patience gratefulness empathy i hope diners get experience aspect senses amplified well diners also forced quit mobile phone make real connection conversation other living fast paced society us already numbed lost empathy even take things eyesight granted this good experience i guess that s biggest gain got dinner besides excellent food service z would also attempt make small talks us asking us how s food there s anything help us feedback kitchen taste liking etc he d also check us see finished food case done waiting next course served the desserts simply delicious i words describe remembered eagerness know food eat so done z led us ground floor fill questionnaire forms some questions include things like what s favorite dish whether able identify ingredients etc one honest feedback serving portion food wished bigger hahahaha well help food yummy hoped could more and also understand actually change menu every months definitely hope back next time probably different group friends even family members will fun in unique dining experience one kind singapore would like wish service host best health happiness days lives cheers,5,Njerlyn,50,40,Apr-16,25-Apr-16
18,1, NOX - Dine in the Dark,94.0,my friends i group 5 celebration all new different experience we briefed led completely dark corridor with stairs dining room the dine dark concept something us would little none experience with hence good time us get touch senses also put trust person leading us seatings listen instructions i e there s wall front turn right etc communication important identify other s seated position direction voice we also chat server serving us got know coped handicap despite this never gave continued self improve the price per pax slightly higher end felt totally worth it experience gave light see things different angles,5,beautillusions,52,8,Oct-15,25-Apr-16
18,1, NOX - Dine in the Dark,94.0,amazing experience you use sense taste smell enjoy food served taste food get enhanced try different dishes there 3 courses consisting 4 starters 4 main courses 4 different desserts every dish tastes different delight have must experience only advice owners changes menu frequently currently change menu 6 8 weeks,5,amitmish25,34,8,Apr-16,25-Apr-16
18,1, NOX - Dine in the Dark,94.0,this first experience dining dark impressed experience the food also unique taste we thought got dishes but actual ingredients proved pretty much different guessed hence chef actually good job menu a must experience,4,SubhasreeBasu,7,3,Oct-15,25-Apr-16
18,1, NOX - Dine in the Dark,94.0,we wanting try dining dark years disappointed we greeted welcoming staff explained dinner going work we offered pre dinner drink chose 3 glasses wine dinner chosen chef complement meals as course know would eating we introduced visually impaired waiter lead us single file dark stairs restaurant the whole thing strange begin with it really totally dark cannot see hand front face get used quite quickly dinner tasty accommodated fish request happily we really enjoyed guessing eating meal shown could see guessed right wrong totally enjoyed whole evening definitely would recommend anyone,5,briggssteve1,12,6,Apr-16,24-Apr-16
18,1, NOX - Dine in the Dark,94.0,its interesting experience dine dark need use senses makes value eyes more however i m disappointed food portion price pay,3,247Carpe_Diem,192,42,Apr-16,19-Apr-16
18,1, NOX - Dine in the Dark,94.0,my husband went nox wanted experience dining dark the manager jose greeted us entrance spent time us lounge he s great guy friendly personable knowledgable he recommended two cocktails start explained restaurant works all waiters either blind visually impaired before head upstairs dining rooms four must place purse watches phones anything could light source reflector glowing locker lock up taking key you your waiter host meet greet name handshake leads stairs dining areas this scariest part i wore high heels realized ideal navigating pitch black stairwell hafiz went first hands shoulders husband trailed shoulders the table sized two persons i felt napkin center utensils right along empty water glass hafiz handed left hand wine glass seated i surprised glasses stemmed my husband joked floor must covered spills end night the dish appetizers entrees desserts four small bowls course serving platter are set front course course recommended way eating start bowl 6pm location the bowls feel like ones used japanese cooking one placed six nine twelve three clock the appetizers salads seared meats fish i found easier determine i ate everything using fingers opposed fork the entrees eaten fork hot bit messier for dessert i used combination utensils fingers depending dessert the wines paired course appropriate complementary most talk throughout meal eating spices flavors discussing food was bowl on etc time flew fast felt like upstairs 30 minutes actually hour twenty minutes after meal go back lit lounge fill questionnaire guessing ate talking experiences then employee shows photos actually ate discusses everything you they accommodating need wheat free meal for that i m grateful i m also thankful whole experience made appreciate food differently usually gave better understanding would like blind as leaving restaurant jose walked us street arab street shops bars he made recommendations could get dinner drink the service restaurant first rate i would recommend place adults responsible older kids teenagers it place i d take young children to oh people tripadvisor elsewhere complained price dining here i believe 78 singaporean per person cocktails s 20 three wine pairing s 50 i would argue fine dining cocktails wine singapore costs spent almost everywhere went island,5,JLFERG,612,319,Apr-16,14-Apr-16
18,1, NOX - Dine in the Dark,95.0,this first time nox after hearing hype restaurant online i decided celebrate boyfriend s birthday here it was pitch dark totally we cannot see single thing allowed bring anything lights e g hand phones there total 13 dishes including welcome dish lounge small bites after dinner asked fill survey form food ate after which friendly waiter reveal food ate image form us senses taste hearing touch crucial meal overall definitely unique memorable experience us would love back dishes would change every 1 5 months,5,chipbee123,230,25,Apr-16,11-Apr-16
18,1, NOX - Dine in the Dark,95.0,visited place 2 girlfriends we ushered waiting area lounge ordered drinks starters drinks menu include cocktails sgd20 mocktails sgd14 wines soft drinks sgd6 still water shortly after advised place belongings lockers provided ready start our waiter greeted us door dining area upstairs held onto person s shoulder walked stairs wow it complete darkness our waiter professional polite food wise i vegetarian menu hence i comments normal menu 2 friends had i would say food flavorful tad saltish side probably lost one senses sight overall awesome experience i would recommend everyone check out,4,pearlypearl,339,258,Apr-16,6-Apr-16
18,1, NOX - Dine in the Dark,95.0,this unique wonderful experience it truly pitch black dining room enhanced experience you find concentrate much taste texture smell food actually appreciate subtleties flavour much forced focus it the food also amazing cocktails well the service prompt attentive the blind waiters wonderful we felt safe comfortable entire time we much fun trying figure eating i feel like i appreciate flavour food much now it s cheap though wont get much less 150 sd per person that s drink 2 but absolutely worth it i would absolutely go again,5,Angela J,4,3,Apr-16,6-Apr-16
18,1, NOX - Dine in the Dark,95.0,agree many reviewers new dining experience reminds movie about time never occurs dining concept singapore i look forward mimic date night singles in all good price pay,5,natashajohnsensation,6,2,Apr-16,6-Apr-16
18,1, NOX - Dine in the Dark,95.0,i wish i read positive reviews reserving sums experience makes wonder despite responsive message actually much improve lows we booked 8 30 whole dining experience could done 45mins max took us two hours cocktails okay exciting stepping pitch dark excitement wore pretty quickly food okay bit boring complex flavors creativity anything short amazing yes price pay easily get better food and better experience anywhere else the waiting time in between courses easily 30mins time we mentioned server waited tad long finished appetizer frustrating happened long gap main dessert finishing dessert till server escorted us out we think ignorant them someone around check time time we called many times quite helpless actually finish eating waited terribly long pay meal out as comparison already waiting mains another table arrived escorted dining room together table end maybe enough visually impaired hosts waiting game really ruined whole experience,1,amadama,79,23,Apr-16,5-Apr-16
18,1, NOX - Dine in the Dark,95.0,from moment me family stepped restaurant greeted amazing hosts could spoke charmingly knew settle us whole experience offering us rinks slowly explaining us whole experience if equipped heart adventure curious mind restaurant you we really dined dark 0 light it heightened senses taste feeling food eating i subscribed mailing list change menu every month so never get bored keep going back more if want find really head website check dining dark make reservation way ahead holiday high demand,5,Nicole l,10,2,Jun-15,5-Apr-16
18,1, NOX - Dine in the Dark,95.0,the whole idea dining dark made food taste better arriving nox greeted shown waiting area first taste great appetiser we shown table jason today i m still amazed knew walk even though pitch dark i even see hands front face the appetisers came mentioned excitement tasting food without able look made food even tastier mains great dessert great surprise the overall experience excellent i highly recommend nox not to be missed experience fair warning couples do not surprise partner dinner preparation needed able face situation when there 2 couples backed partner handle dark lastly thanks nox great experience would definitely look forward trying again,5,Sam N,5,1,Apr-16,5-Apr-16
18,1, NOX - Dine in the Dark,96.0,it amazing experience the food tho amazing good food great maybe lacking visuals i know different the service top welcome afterwards guess quiz food funny see,5,testing7,63,12,Mar-16,2-Apr-16
18,1, NOX - Dine in the Dark,96.0,what amazing experience once enter stairway deepest dark guided host installed table indications glass wine water cutlery come jokes friends feel confident food really good important attention focused it take guess time sometimes familiar taste hard name a nice fun evening great food,5,Roni_Stanbul,37,8,Feb-16,1-Apr-16
18,1, NOX - Dine in the Dark,96.0,this restaurant real interesting one review two important factors normally consider excellent food service exemplary but place much experience food when say dine dark really really mean it cannot see hand even touch nose the menu fixed arrive drink downstairs small appetizer explain evening format you after minutes greeted visually impaired host led upper level half way stairs way helpless host relay hands shoulders friend i front guided table there three courses four dishes cut bite size you use napkin need it it s easy sudden even challenged even simple tasks like pouring water table but strange thing darkness i expecting things different like heightened senses taste it s much harder guess flavors especially following eating order dishes but conversation struck me really made think communicate much use sight essential tool discussions try see even close friends silences normal finally word caution experience everyone stressful some,4,ashleyrB5283GY,143,47,Mar-16,28-Mar-16
18,1, NOX - Dine in the Dark,96.0,date night cocktail week we absolutely loved whole experience cocktails mixed talented slovak bartender tasty food great variety food nice staff i would highly recommend place they change menu every 6 weeks definitely come back,5,MartinaDCZ,4,1,Mar-16,27-Mar-16
18,1, NOX - Dine in the Dark,96.0,i would highly recommend special event we loved dining cause phones allowed us talking distractions the experience definitely bucket list type food really good got vegetarian course meal would highly recommend anniversaries birthdays abit pricey leave kids home one it s one time experience think would going back time soon,5,Dasmesh Singh B,78,21,Mar-16,23-Mar-16
18,1, NOX - Dine in the Dark,96.0,dining dark absolute darkness fact gets tenterhooks actually goes mouth you savor eat naturally dissect tastes identify foods easy realize on another note experience people visual disabilities feel meal eating anymore would go back foods tummy food thought too,5,WangYuan,18,4,Apr-15,22-Mar-16
18,1, NOX - Dine in the Dark,96.0,had dinner birthday surprise me it fun somehow trying guess kind food put mouth trying figure ingredients chew little little would definitely back next time,5,SmileForYou,80,66,Nov-15,17-Mar-16
18,1, NOX - Dine in the Dark,97.0,it overall superb experience everything really pitch black extremely fun guess food based senses all belongings kept away phones light distractions the food pricey generally good quality service good staff reassuring finally great drinks bar downstairs too highly recommend least lifetime,4,Toyfriend,23,20,Mar-16,15-Mar-16
18,1, NOX - Dine in the Dark,97.0,my son picky eater made decided bring try food without knowing he s eating a good experience the service crews manager friendly passionate job food good it s awesome experience we really enjoyed it wasn t able take photos dinner except welcome appetisers corktails price rather steep ordered corktails dinner nevertheless keep good work nox quote bd2016 get love ones free cake house,5,Rebecca L,5,2,Feb-16,15-Mar-16
18,1, NOX - Dine in the Dark,97.0,i ve similar themed restaurant blindekuh zurich loved experience there we first entered bar area aperitif briefed concept we kept belongings locker they needed anyway we introduced server brought upstairs we total darkness fun trying figure cutlery etc at end course brought downstairs asked guess ate really surprised results,5,YviivY,19,4,Oct-15,15-Mar-16
18,1, NOX - Dine in the Dark,97.0,was greeted warmly upon entering restaurant verifying reservation simple appetizer caviar served really delicious we led visually handicapped server 2nd level pitch dark the server helpful leading us seats orientating us feel cutlery dark each course comprises four dishes each portion right we fun trying taste guess ingredient the dinner filling finally after returned lounge staff showed photos dish explained dish us top notch ingredients used dish overall really pleasant dining experience became mindful bite really appreciated smell texture taste dish,5,WEI HANG C,5,4,Feb-16,15-Mar-16
18,1, NOX - Dine in the Dark,97.0,i surprised husband trip nox dine dark whim he bit nervous arrived wearing light coloured pants worried spilling he ended okay we drink downstairs lounge first led upstairs guests line hand shoulder person front prevent falling walk total darkness the service amazing the waitstaff visually impaired experts patient kind bumbling around giggling we wine pairing well pleasantly surprised spill even drop far knew the food really good it s shocking much rely sight eating scored 80 menu overall quizzed end it really pitch black save 2 small infrared lights corner they help see give focal point look at bothered bit i would highly recommend anyone looking fun unique dining experience great service great food,5,SLDSanFrancisco_CA,170,113,May-15,15-Mar-16
18,1, NOX - Dine in the Dark,97.0,we took in laws restaurant dine complete blackness the wait staff legally blind i guess purpose generate empathy visually impaired it strange experience certainly generated appreciation much gain visual presentation food was challenging knowing eating fun ambience great would nicer music food reasonable good experience,3,upper2n,14,5,Mar-16,15-Mar-16
18,1, NOX - Dine in the Dark,98.0,we regular menu it approximately sgd70 drinks im mistaken we arrived scheduled time cocktail bar this place take photos there when time dine advised put belongings locker phones purses etc we escorted waiter who s handicapped blind shared us expect we seated second floor pitch black walk holding other s shoulders and waiter amazing he showed us feel glass avoid spilling food eat food presented front us remember order booze coz good laugh could steal other s food miss putting mouth etc the menu told us hand guess end meal compared answers i would highly recommend nox great experience gives whole new perspective life while food amazing hospitality top notch,5,MonicaJosephine,91,28,Apr-15,15-Mar-16
18,1, NOX - Dine in the Dark,98.0,was greeted watmly concept explained drink went upstairs given detailed instructions table layout etc the food arrived 4 small servings 3 courses to say delicious exaggerate the meal filling lovely a little expensive side but fid i say start went experience thanks staff nox lovely meal experience,5,trevorg912,68,13,Mar-16,13-Mar-16
18,1, NOX - Dine in the Dark,98.0,tried valentine s day menu whopping 288 3 course 12 dishes year super pricey service experience food great upon arrival served welcome drink guide prepares take upstairs belongings objects emit light kept lockers our guide professional explaining us assured care 1 1 5 hours there he serves 3 4 tables one time the food served good quality tastes really good we sat corner seat though completely dark areas i could see slight rays light emergency exit all all really good experience the menu changes every 3 months could keep going back revisit experience want to,5,Rnsq,23,17,Feb-16,11-Mar-16
18,1, NOX - Dine in the Dark,98.0,i went nox dinner 2 friends wonderful time the service wonderful briefing beginning right throughout dinner debrief end the food great wonderful mix textures flavours ingredients i enjoyed every dish i surprised i guessed correctly overall wonderful concept really fun night out,5,tufflife01,32,17,Mar-16,10-Mar-16
18,1, NOX - Dine in the Dark,98.0,taste food dark service perfect they change menu every 3 4 months not sure must try give least try even price slightly higher unbeatable experience,5,babyjoanz,44,32,Apr-15,8-Mar-16
18,1, NOX - Dine in the Dark,98.0,great menu pure deliciousness i recommend going experience service nox must singapore,5,BrittanySimon92,8,36,May-15,7-Mar-16
18,1, NOX - Dine in the Dark,98.0,it certainly experience dining nox once discussion happen go dining area identified anything able eat ordered drinks required proceed upstairs dining area complete darkness there 3 courses course contains 4 different bowls tapas style you know bowl contains use taste buds work out for us turned quite challenge well asked identify eaten food good though service spot given completely dark menu changes regular basis dining really helps understand challenges visually impaired people overcome definitely recommend,5,MikelizEdin,66,50,Feb-16,5-Mar-16
18,1, NOX - Dine in the Dark,98.0,great experience staff friendly nice vegetarian option nice idea eating get shown photos ate end,5,Mandy1818,13,3,Mar-16,4-Mar-16
18,1, NOX - Dine in the Dark,98.0,the experience unique interesting unbelievable the whole dining experience starts lounge entrée order cocktail the preparation guest darkness experience adequate area chill going greatly appreciated although lady taking orders could verse available i bad migraine hence trying avoid alcohol i tried order mocktail version available menu i read online available later confirmed server brought us up think non alcoholic version possible tired find more i go it the experience led crazy total darkness ability feel extremely important here sever clear instructions assertive friendly tone makes whole experience lot enjoyable knowing do important food wise guessing we pretty accurate guess probably getting close 8 12 dishes right it amazing especially guess correctly you never would thought ingredient could taste like that so going have fun guessing the distraction night vision camera round red leds it it rather distracting total darkness environment i think experience different everyone every reacts differently total darkness i adapted quite fast rather relax inside we rather quiet exception discussing food eating however enjoy company half silence that nice while others quite conversational dark not us unique everyone anyway fun there a little expensive worth try at least once please,4,wsinsw,32,33,Feb-16,29-Feb-16
